时间,直调负荷(MW),联络线受电负荷(MW),风电总加(MW),光伏总加(MW),地方电厂发电总加(MW),非市场化核电总加(MW),自备机组总加(MW),试验机组总加(MW),抽蓄(MW)
2024-11-19 01:15:00+08,56071.68,18448.632,2063.68,-9.82,8334.329,0.0,4184.508,0,-581.849
2024-11-19 01:30:00+08,56055.996,18421.412,2074.02,-9.67,8372.006,0.0,4178.034,0,-879.682
2024-11-19 01:45:00+08,55643.11,18343.013,2079.96,-9.69,8413.231,0.0,4205.018,0,-878.037
2024-11-19 02:00:00+08,55398.52,18467.589,2167.37,-10.06,8375.341,0.0,4206.271,0,-878.052
2024-11-19 02:15:00+08,55201.78,18363.908,2260.69,-9.76,8360.969,0.0,4208.269,0,-875.778
2024-11-19 02:30:00+08,55112.055,18545.615,2316.34,-9.64,8339.81,0.0,4249.044,0,-878.677
2024-11-19 02:45:00+08,54704.973,18356.14,2348.39,-9.71,8323.147,0.0,4300.449,0,-878.721
2024-11-19 03:00:00+08,54569.254,18417.021,2455.2,-9.91,8329.144,0.0,4288.954,0,-871.187
2024-11-19 03:15:00+08,54932.92,18587.609,2473.99,-9.84,8308.1,0.0,4296.777,0,-869.465
2024-11-19 03:30:00+08,54614.82,18354.422,2372.95,-10.0,8305.206,0.0,4289.156,0,-870.038
2024-11-19 03:45:00+08,54609.625,18562.971,2381.95,-9.68,8312.801,0.0,4294.339,0,-607.099
2024-11-19 04:00:00+08,54687.63,18492.321,2385.77,-9.87,8314.825,0.0,4307.646,0,-606.468
2024-11-19 04:15:00+08,55081.91,18460.163,2490.46,-9.76,8310.777,0.0,4301.271,0,-603.376
2024-11-19 04:30:00+08,55256.168,18416.864,2648.93,-9.75,8303.282,0.0,4291.97,0,-305.903
2024-11-19 04:45:00+08,55932.03,18559.696,2925.67,-9.6,8308.468,0.0,4313.366,0,-301.577
2024-11-19 05:00:00+08,56286.1,18341.058,2993.97,-9.66,8338.436,0.0,4312.312,0,-3.265
2024-11-19 05:15:00+08,57412.008,18567.572,3126.98,-9.71,8283.459,0.0,4309.393,0,-3.251
2024-11-19 05:30:00+08,58006.625,19035.17,3270.26,-9.73,8312.969,0.0,4318.923,0,-3.278
2024-11-19 05:45:00+08,59263.992,19903.469,3199.01,-9.63,8297.573,0.0,4307.1,0,-3.262
2024-11-19 06:00:00+08,60166.504,20598.562,3034.87,-9.96,8304.548,0.0,4315.211,0,-3.258
2024-11-19 06:15:00+08,62156.355,21224.397,3027.33,-9.76,8305.851,0.0,4304.467,0,-3.304
2024-11-19 06:30:00+08,63599.906,21437.601,3152.64,-10.17,8330.108,0.0,4297.054,0,-3.29
2024-11-19 06:45:00+08,65288.855,21554.423,3240.52,-9.02,8331.485,0.0,4282.096,0,-3.279
2024-11-19 07:00:00+08,66354.39,21199.873,3285.49,32.73,8298.723,0.0,4294.654,0,174.672
2024-11-19 07:15:00+08,67932.64,21778.75,3357.13,204.47,8305.232,0.0,4287.302,0,448.934
2024-11-19 07:30:00+08,69125.04,22307.394,3372.42,473.35,8312.09,0.0,4269.509,0,847.835
2024-11-19 07:45:00+08,70515.46,22560.548,3432.2,760.96,8303.376,0.0,4266.519,0,1100.673
2024-11-19 08:00:00+08,71607.195,23068.287,3400.02,1144.66,8302.134,0.0,4256.689,0,889.914
2024-11-19 08:15:00+08,72948.8,23510.26,3270.69,1514.75,8293.895,0.0,4250.085,0,1095.705
2024-11-19 08:30:00+08,73262.22,23951.245,3111.49,2090.44,8283.133,0.0,4248.547,0,844.116
2024-11-19 08:45:00+08,72667.51,24117.65,2924.72,2772.08,8302.622,0.0,4221.438,0,730.831
2024-11-19 09:00:00+08,71824.26,24463.983,2766.39,3119.13,8291.54,0.0,4223.856,0,295.885
2024-11-19 09:15:00+08,70830.375,24683.494,2553.57,3723.68,8267.865,0.0,4230.071,0,298.534
2024-11-19 09:30:00+08,69886.17,24290.859,2241.7,4424.38,8280.919,0.0,4232.969,0,-3.336
2024-11-19 09:45:00+08,68681.2,24073.729,1958.7,5404.18,8269.584,0.0,4232.953,0,-3.36
2024-11-19 10:00:00+08,68138.58,23515.047,1871.26,6071.43,8268.48,0.0,4162.286,0,-3.196
2024-11-19 10:15:00+08,68532.0,23239.652,1946.33,6572.45,8265.859,0.0,4155.073,0,-8.482
2024-11-19 10:30:00+08,68367.54,22293.326,2259.95,6985.01,8264.762,0.0,4146.095,0,-313.242
2024-11-19 10:45:00+08,68314.664,21760.103,2622.87,6518.95,8273.189,0.0,4122.655,0,-591.139
2024-11-19 11:00:00+08,67879.125,21047.809,2980.1,6239.21,8257.175,0.0,4081.603,0,-875.009
2024-11-19 11:15:00+08,68103.03,21045.694,3202.25,6620.16,8247.915,0.0,4099.205,0,-871.443
2024-11-19 11:30:00+08,66758.89,20105.665,3538.64,7163.24,8241.063,0.0,4122.149,0,-572.372
2024-11-19 11:45:00+08,65539.36,20326.829,3766.55,6614.65,8245.615,0.0,4126.407,0,-872.125
2024-11-19 12:00:00+08,62938.324,19563.205,3962.9,6413.2,8285.433,0.0,4113.153,0,-872.904
2024-11-19 12:15:00+08,61633.023,19985.924,4156.92,6458.79,8249.981,0.0,4121.648,0,-870.703
2024-11-19 12:30:00+08,61620.438,19812.378,4333.54,6420.89,8268.778,0.0,4103.927,0,-870.009
2024-11-19 12:45:00+08,61942.934,19636.244,4416.87,6472.06,8294.911,0.0,4106.922,0,-864.945
2024-11-19 13:00:00+08,62188.7,19888.83,4356.49,6774.89,8309.507,0.0,4114.86,0,-863.058
2024-11-19 13:15:00+08,63167.64,19499.537,4320.53,6270.58,8308.58,0.0,4076.124,0,-859.866
2024-11-19 13:30:00+08,63599.918,20021.926,4176.1,5881.73,8331.334,0.0,4070.026,0,-857.152
2024-11-19 13:45:00+08,64241.23,20753.47,4123.74,6260.3,8294.097,0.0,4087.684,0,-862.728
2024-11-19 14:00:00+08,64450.3,20788.779,3900.31,5720.41,8303.43,0.0,4111.963,0,-855.36
2024-11-19 14:15:00+08,65349.074,21527.075,3678.31,5298.6,8304.767,0.0,4098.475,0,-301.271
2024-11-19 14:30:00+08,65926.05,21677.762,3428.73,4956.32,8340.212,0.0,4107.243,0,-3.254
2024-11-19 14:45:00+08,67359.81,21749.849,3263.29,4499.37,8353.514,0.0,4090.944,0,-3.29
2024-11-19 15:00:00+08,67585.37,21665.297,3055.0,3960.83,8377.086,0.0,4069.71,0,258.158
2024-11-19 15:15:00+08,68432.74,22233.432,2870.01,3356.24,8363.833,0.0,4130.24,0,147.89
2024-11-19 15:30:00+08,69283.15,22339.458,2722.44,2732.47,8353.22,0.0,4179.778,0,247.976
2024-11-19 15:45:00+08,70006.414,22328.496,2682.14,1922.34,8335.436,0.0,4209.247,0,553.282
2024-11-19 16:00:00+08,70032.555,22401.779,2721.63,1457.14,8398.277,0.0,4146.458,0,850.512
2024-11-19 16:15:00+08,70749.28,23135.048,2667.16,832.56,8392.233,0.0,4135.365,0,732.167
2024-11-19 16:30:00+08,71840.14,23457.655,2582.46,384.27,8404.754,0.0,4162.988,0,1109.291
2024-11-19 16:45:00+08,72735.66,24038.566,2729.76,103.25,8413.985,0.0,4185.129,0,847.632
2024-11-19 17:00:00+08,72930.23,23954.436,2943.9,-3.79,8408.502,0.0,4212.308,0,845.479
2024-11-19 17:15:00+08,73615.92,23962.859,3244.62,-13.33,8433.619,0.0,4211.24,0,844.45
2024-11-19 17:30:00+08,73738.41,23902.852,3443.0,-10.34,8443.759,0.0,4219.849,0,845.501
2024-11-19 17:45:00+08,73269.79,23758.334,3638.81,-9.32,8437.73,0.0,4207.352,0,845.321
2024-11-19 18:00:00+08,72247.41,23742.807,3870.2,-8.81,8419.416,0.0,4204.079,0,844.662
2024-11-19 18:15:00+08,71465.27,23761.804,4112.82,-8.45,8439.536,0.0,4213.296,0,845.287
2024-11-19 18:30:00+08,70547.805,23739.121,4329.93,-8.4,8474.204,0.0,4192.304,0,843.475
2024-11-19 18:45:00+08,69772.81,23993.579,4520.73,-8.57,8461.446,0.0,4191.83,0,790.693
2024-11-19 19:00:00+08,69208.78,23757.409,4721.23,-8.59,8492.345,0.0,4201.062,0,785.743
2024-11-19 19:15:00+08,68982.92,24097.042,5014.03,-8.46,8510.176,0.0,4193.508,0,784.974
2024-11-19 19:30:00+08,68617.56,23951.164,5251.79,-8.43,8514.246,0.0,4180.807,0,784.367
2024-11-19 19:45:00+08,68659.734,24083.982,5455.61,-9.95,8471.816,0.0,4196.974,0,784.772
2024-11-19 20:00:00+08,67946.52,23724.295,5567.62,-10.14,8498.741,0.0,4202.978,0,783.438
2024-11-19 20:15:00+08,68034.234,23563.26,5682.11,-10.09,8484.687,0.0,4185.773,0,784.521
2024-11-19 20:30:00+08,67570.42,23059.46,5752.26,-10.18,8492.535,0.0,4199.577,0,786.081
2024-11-19 20:45:00+08,67259.88,22704.037,5801.62,-10.07,8513.035,0.0,4202.044,0,784.639
2024-11-19 21:00:00+08,66742.305,22518.131,5870.39,-10.13,8524.54,0.0,4213.302,0,784.427
2024-11-19 21:15:00+08,67178.02,23013.982,6018.74,-10.16,8505.816,0.0,4225.869,0,534.247
2024-11-19 21:30:00+08,66552.77,23096.808,6176.6,-10.73,8506.42,0.0,4221.755,0,-3.327
2024-11-19 21:45:00+08,65641.03,23062.015,6216.03,-10.22,8454.611,0.0,4204.692,0,-3.34
2024-11-19 22:00:00+08,64686.332,22992.993,6165.68,-10.16,8465.205,0.0,4188.236,0,-3.349
2024-11-19 22:15:00+08,63693.887,22544.527,6205.13,-9.78,8455.891,0.0,4210.92,0,-3.295
2024-11-19 22:30:00+08,62859.645,21450.494,6144.3,-9.91,8479.575,0.0,4197.63,0,-3.203
2024-11-19 22:45:00+08,61583.293,19825.48,6087.39,-10.13,8480.009,0.0,4199.664,0,-3.307
2024-11-19 23:00:00+08,60637.336,18422.643,6091.5,-9.79,8469.801,0.0,4174.488,0,-3.266
2024-11-19 23:15:00+08,59791.984,18392.36,6092.68,-9.49,8458.676,0.0,4144.128,0,-3.327
2024-11-19 23:30:00+08,59000.023,18585.899,6054.43,-9.41,8436.202,0.0,4129.027,0,-3.356
2024-11-19 23:45:00+08,58562.598,18714.298,6058.54,-9.68,8422.891,0.0,4109.358,0,-3.326
2024-11-20 00:00:00+08,57713.938,18526.38,5985.61,-9.68,8432.366,0.0,4116.272,0,-3.315
2024-11-20 00:15:00+08,57750.965,17451.169,5875.57,-9.89,8419.971,0.0,4100.977,0,-3.232
2024-11-20 00:30:00+08,57563.188,17528.991,5875.17,-9.84,8335.238,0.0,4102.659,0,-3.34
2024-11-20 00:45:00+08,57069.008,17657.022,5865.42,-9.81,8359.768,0.0,4111.972,0,-3.381
2024-11-20 01:00:00+08,56699.062,17410.942,5829.61,-9.57,8413.909,0.0,4073.648,0,-3.321
2024-11-20 01:15:00+08,56587.535,17623.887,5730.04,-9.66,8410.158,0.0,4075.218,0,-3.302
2024-11-20 01:30:00+08,56225.85,17713.57,5692.79,-9.61,8391.823,0.0,4085.835,0,-3.292
2024-11-20 01:45:00+08,56068.875,17631.883,5666.38,-9.64,8374.176,0.0,4071.703,0,-3.323
2024-11-20 02:00:00+08,55751.45,17579.158,5571.02,-9.65,8378.587,0.0,4084.686,0,-3.215
2024-11-20 02:15:00+08,55541.82,17519.715,5500.28,-9.63,8355.212,0.0,4115.95,0,-3.312
2024-11-20 02:30:00+08,55524.4,17420.178,5379.08,-9.86,8398.786,0.0,4107.035,0,-3.254
2024-11-20 02:45:00+08,55157.37,17651.938,5339.45,-9.91,8364.435,0.0,4119.063,0,-3.346
2024-11-20 03:00:00+08,55217.746,17493.848,5363.54,-9.95,8368.341,0.0,4107.329,0,-3.147
2024-11-20 03:15:00+08,55179.688,17487.636,5353.39,-9.78,8350.556,0.0,4125.656,0,-3.205
2024-11-20 03:30:00+08,55181.46,17439.079,5177.89,-9.58,8361.688,0.0,4118.927,0,-3.261
2024-11-20 03:45:00+08,55036.47,17385.276,5186.46,-9.75,8330.256,0.0,4115.569,0,-3.213
2024-11-20 04:00:00+08,55253.297,17572.313,5207.15,-9.76,8378.274,0.0,4107.95,0,-3.256
2024-11-20 04:15:00+08,55467.008,17611.509,5259.51,-9.81,8398.262,0.0,4113.22,0,-3.292
2024-11-20 04:30:00+08,55874.465,17417.16,5086.4,-9.73,8380.026,0.0,4143.76,0,-3.287
2024-11-20 04:45:00+08,56138.066,17545.409,4875.1,-9.74,8419.116,0.0,4146.68,0,-3.233
2024-11-20 05:00:00+08,56554.414,17344.143,4754.52,-9.79,8390.532,0.0,4142.197,0,-3.231
2024-11-20 05:15:00+08,57679.227,17587.783,4638.64,-9.75,8427.189,0.0,4160.685,0,-3.286
2024-11-20 05:30:00+08,58607.48,18176.548,4496.0,-9.78,8462.603,0.0,4140.167,0,-3.207
2024-11-20 05:45:00+08,59619.43,18625.721,4373.08,-9.78,8469.523,0.0,4157.271,0,-3.308
2024-11-20 06:00:00+08,60825.457,19622.97,4189.73,-9.95,8458.818,0.0,4131.182,0,-3.291
2024-11-20 06:15:00+08,62584.4,20241.373,4056.66,-9.88,8444.798,0.0,4078.56,0,175.346
2024-11-20 06:30:00+08,63848.688,20101.198,3930.76,-10.26,8428.711,0.0,4111.932,0,267.199
2024-11-20 06:45:00+08,65669.04,20245.089,3805.78,-8.8,8424.739,0.0,4110.598,0,265.993
2024-11-20 07:00:00+08,66540.94,20060.715,3726.03,51.05,8448.426,0.0,4137.692,0,512.502
2024-11-20 07:15:00+08,67977.33,20892.807,3711.69,306.77,8435.108,0.0,4118.941,0,723.147
2024-11-20 07:30:00+08,68528.6,21270.504,3595.0,725.42,8398.452,0.0,4141.365,0,765.62
2024-11-20 07:45:00+08,68964.07,21568.379,3492.67,1330.51,8391.704,0.0,4129.823,0,766.124
2024-11-20 08:00:00+08,69671.67,21904.852,3326.92,2031.18,8301.638,0.0,4141.576,0,766.679
2024-11-20 08:15:00+08,70042.92,22269.449,3237.0,3011.09,8307.328,0.0,4138.026,0,497.693
2024-11-20 08:30:00+08,68992.984,22558.241,3000.3,3975.78,8325.75,0.0,4149.256,0,497.473
2024-11-20 08:45:00+08,67851.08,23109.953,2777.78,4963.54,8323.392,0.0,4137.662,0,283.445
2024-11-20 09:00:00+08,66362.36,23456.02,2502.8,5770.89,8364.175,0.0,4145.507,0,143.019
2024-11-20 09:15:00+08,64929.484,23845.044,2181.52,6576.31,8360.775,0.0,4154.881,0,-327.106
2024-11-20 09:30:00+08,63754.625,23183.271,1804.23,7438.66,8273.633,0.0,4130.302,0,-864.902
2024-11-20 09:45:00+08,62544.28,23011.825,1530.84,8149.72,8246.063,0.0,4142.862,0,-1496.724
2024-11-20 10:00:00+08,61372.117,21988.584,1471.24,8857.73,8270.262,0.0,4134.587,0,-1482.22
2024-11-20 10:15:00+08,61291.145,22012.66,1371.17,9271.84,8256.25,0.0,4124.595,0,-1743.095
2024-11-20 10:30:00+08,61000.062,20913.18,1391.48,9638.94,8292.875,0.0,4088.651,0,-1737.097
2024-11-20 10:45:00+08,60183.26,20119.272,1422.95,9904.78,8342.769,0.0,4065.963,0,-1731.819
2024-11-20 11:00:00+08,59483.953,19475.781,1407.65,10113.37,8343.179,0.0,4072.43,0,-1729.636
2024-11-20 11:15:00+08,59720.234,19777.67,1430.62,10272.24,8326.04,0.0,4060.433,0,-1733.993
2024-11-20 11:30:00+08,57712.516,19018.817,1448.92,10103.96,8373.56,0.0,4101.569,0,-1976.353
2024-11-20 11:45:00+08,56496.86,19134.955,1519.76,10162.75,8341.665,0.0,4092.104,0,-1980.839
2024-11-20 12:00:00+08,54798.734,18364.293,1562.67,9880.7,8349.577,0.0,4098.91,0,-1978.241
2024-11-20 12:15:00+08,54145.867,18613.738,1658.22,9825.03,8369.208,0.0,4110.298,0,-1972.188
2024-11-20 12:30:00+08,54370.95,18520.709,1704.04,9779.27,8356.71,0.0,4076.829,0,-1957.883
2024-11-20 12:45:00+08,55663.21,18445.52,1804.82,9461.85,8360.316,0.0,4065.501,0,-1699.209
2024-11-20 13:00:00+08,56527.492,18740.678,1834.64,9128.3,8405.265,0.0,4036.444,0,-1687.319
2024-11-20 13:15:00+08,58789.113,18302.429,1871.81,9006.59,8385.921,0.0,4036.498,0,-1684.071
2024-11-20 13:30:00+08,59841.066,19027.278,2006.08,8651.62,8374.276,0.0,4049.707,0,-1685.595
2024-11-20 13:45:00+08,60926.094,19138.635,1987.26,8206.47,8380.886,0.0,4053.373,0,-1418.185
2024-11-20 14:00:00+08,62015.94,19707.826,1963.57,7636.91,8318.611,0.0,4066.027,0,-1416.276
2024-11-20 14:15:00+08,62967.66,20110.137,1994.28,6875.12,8304.811,0.0,4061.913,0,-1414.358
2024-11-20 14:30:00+08,63980.39,20361.427,1899.88,6196.88,8324.779,0.0,4060.839,0,-594.197
2024-11-20 14:45:00+08,65268.574,20824.401,1919.04,5446.11,8346.245,0.0,4076.021,0,-3.327
2024-11-20 15:00:00+08,66026.04,20792.073,1873.81,4707.39,8346.86,0.0,4053.506,0,-3.346
2024-11-20 15:15:00+08,67037.74,22026.305,1867.61,3896.31,8406.626,0.0,4070.638,0,-3.334
2024-11-20 15:30:00+08,68093.875,21949.9,1818.89,2978.33,8408.364,0.0,4053.463,0,545.009
2024-11-20 15:45:00+08,68920.484,22004.069,1754.15,2101.5,8422.383,0.0,4039.98,0,697.193
2024-11-20 16:00:00+08,69155.53,21642.109,1620.09,1398.13,8456.065,0.0,4005.358,0,1501.298
2024-11-20 16:15:00+08,70267.39,22766.191,1562.53,841.45,8473.603,0.0,3999.436,0,1616.801
2024-11-20 16:30:00+08,71514.32,23066.438,1553.4,412.17,8490.057,0.0,4028.204,0,1867.912
2024-11-20 16:45:00+08,72455.76,23059.78,1604.45,120.0,8512.374,0.0,4036.854,0,1865.868
2024-11-20 17:00:00+08,72872.21,23729.836,1639.33,7.51,8531.356,0.0,4052.177,0,1865.501
2024-11-20 17:15:00+08,73639.64,23922.856,1731.09,-3.66,8550.758,0.0,4054.383,0,1864.12
2024-11-20 17:30:00+08,73753.71,23873.486,1856.13,-0.05,8552.878,0.0,4053.07,0,1865.213
2024-11-20 17:45:00+08,73074.03,23558.879,1984.49,1.22,8603.009,0.0,4087.009,0,1863.383
2024-11-20 18:00:00+08,72486.5,23806.013,2176.82,1.41,8596.533,0.0,4080.427,0,1860.499
2024-11-20 18:15:00+08,71429.36,23500.032,2238.1,1.77,8573.175,0.0,4083.475,0,1835.071
2024-11-20 18:30:00+08,70816.38,23756.799,2379.53,1.67,8556.874,0.0,4070.579,0,1805.497
2024-11-20 18:45:00+08,69677.68,23548.255,2504.02,1.61,8563.459,0.0,4054.957,0,1759.809
2024-11-20 19:00:00+08,69437.71,23645.884,2684.55,1.25,8566.23,0.0,4062.54,0,1398.213
2024-11-20 19:15:00+08,69147.23,23774.351,2788.72,1.43,8525.502,0.0,4052.463,0,1482.733
2024-11-20 19:30:00+08,68767.625,23545.973,2901.28,1.42,8520.311,0.0,4052.935,0,1191.34
2024-11-20 19:45:00+08,68700.42,23609.154,3054.14,1.19,8518.581,0.0,4051.682,0,1089.236
2024-11-20 20:00:00+08,68358.66,23607.409,3203.61,1.37,8544.774,0.0,4053.485,0,707.676
2024-11-20 20:15:00+08,68061.11,23219.284,3365.71,1.7,8553.662,0.0,4066.826,0,705.496
2024-11-20 20:30:00+08,68100.625,22862.948,3593.62,1.54,8547.752,0.0,4077.499,0,704.406
2024-11-20 20:45:00+08,67654.14,22440.719,3772.52,1.58,8555.522,0.0,4095.1,0,414.835
2024-11-20 21:00:00+08,67311.35,22048.612,3964.86,1.51,8599.115,0.0,4107.569,0,147.861
2024-11-20 21:15:00+08,67694.664,21920.19,4114.06,1.4,8588.991,0.0,4095.016,0,232.804
2024-11-20 21:30:00+08,66916.45,21817.544,4302.67,1.62,8586.174,0.0,4102.082,0,147.55
2024-11-20 21:45:00+08,66033.79,21781.241,4422.4,1.41,8626.319,0.0,4104.985,0,-3.476
2024-11-20 22:00:00+08,64965.156,22012.777,4530.95,1.65,8586.0,0.0,4099.335,0,-3.405
2024-11-20 22:15:00+08,64098.438,21578.784,4713.14,1.73,8554.785,0.0,4120.618,0,-3.321
2024-11-20 22:30:00+08,63180.16,20125.431,4907.11,1.9,8507.176,0.0,4145.244,0,-3.411
2024-11-20 22:45:00+08,62216.17,18443.471,5173.65,1.8,8543.585,0.0,4133.094,0,-3.321
2024-11-20 23:00:00+08,61161.727,16968.893,5289.58,2.12,8517.632,0.0,4186.977,0,-3.309
2024-11-20 23:15:00+08,60470.58,17446.797,5538.92,2.05,8532.909,0.0,4197.363,0,-3.433
2024-11-20 23:30:00+08,59745.375,17502.223,5836.09,1.95,8551.119,0.0,4191.466,0,-3.282
2024-11-20 23:45:00+08,58922.168,17495.786,5961.8,2.18,8535.955,0.0,4191.892,0,-3.406
2024-11-21 00:00:00+08,58234.582,17448.094,6215.67,1.93,8526.253,0.0,4202.856,0,-3.341
2024-11-21 00:15:00+08,58294.0,17754.467,6492.9,2.02,8469.607,0.0,4193.907,0,-3.414
2024-11-21 00:30:00+08,57887.758,17499.117,6533.24,1.93,8448.008,0.0,4181.046,0,-3.331
2024-11-21 00:45:00+08,57491.277,17384.718,6740.06,1.97,8423.905,0.0,4167.416,0,-3.409
2024-11-21 01:00:00+08,57177.805,17398.689,7099.36,2.07,8402.634,0.0,4158.447,0,-3.449
2024-11-21 01:15:00+08,56645.16,17441.69,7270.18,2.0,8449.785,0.0,4168.4,0,-3.296
2024-11-21 01:30:00+08,56625.477,17406.95,7469.94,1.79,8430.812,0.0,4166.973,0,-3.374
2024-11-21 01:45:00+08,56535.52,17591.341,7583.34,1.94,8412.813,0.0,4179.337,0,-3.45
2024-11-21 02:00:00+08,56206.895,17592.304,7723.02,1.79,8422.521,0.0,4179.748,0,-3.337
2024-11-21 02:15:00+08,55907.69,17392.961,7784.16,1.72,8439.648,0.0,4172.547,0,-3.346
2024-11-21 02:30:00+08,55929.953,17551.484,7812.26,1.94,8392.368,0.0,4159.484,0,-3.355
2024-11-21 02:45:00+08,55585.926,17345.756,8015.88,1.81,8398.108,0.0,4170.556,0,-3.422
2024-11-21 03:00:00+08,55554.473,17570.61,8129.23,1.86,8405.749,0.0,4181.92,0,-3.279
2024-11-21 03:15:00+08,55513.6,17510.278,8242.14,1.85,8412.592,0.0,4184.225,0,-3.281
2024-11-21 03:30:00+08,55414.37,17539.348,8326.98,1.93,8409.892,0.0,4195.371,0,-3.368
2024-11-21 03:45:00+08,55416.9,17459.597,8377.93,1.99,8418.849,0.0,4226.622,0,-3.311
2024-11-21 04:00:00+08,55454.637,17503.392,8466.2,1.84,8428.306,0.0,4237.793,0,-3.398
2024-11-21 04:15:00+08,55958.203,17573.877,8338.97,1.91,8399.028,0.0,4246.054,0,-3.406
2024-11-21 04:30:00+08,56176.977,17465.132,8229.94,1.92,8420.502,0.0,4230.455,0,-3.234
2024-11-21 04:45:00+08,56415.047,17350.539,8108.8,1.89,8424.356,0.0,4232.789,0,-3.363
2024-11-21 05:00:00+08,56917.69,17595.779,8119.69,1.9,8460.218,0.0,4231.187,0,-3.325
2024-11-21 05:15:00+08,58045.324,17524.551,8036.98,1.77,8463.629,0.0,4225.138,0,-3.351
2024-11-21 05:30:00+08,58784.777,18168.813,7944.9,1.93,8488.27,0.0,4239.048,0,-3.312
2024-11-21 05:45:00+08,59853.69,18868.503,7862.39,1.98,8503.599,0.0,4237.508,0,-3.262
2024-11-21 06:00:00+08,60987.16,19644.817,7837.12,1.76,8513.192,0.0,4230.466,0,-3.406
2024-11-21 06:15:00+08,62946.855,20188.982,7665.23,1.95,8543.607,0.0,4240.085,0,-3.307
2024-11-21 06:30:00+08,64347.168,20234.378,7392.97,1.44,8526.521,0.0,4230.751,0,-3.433
2024-11-21 06:45:00+08,65591.4,20217.084,7195.26,4.49,8516.471,0.0,4254.534,0,-3.312
2024-11-21 07:00:00+08,66736.08,20207.734,7100.47,84.29,8502.467,0.0,4225.713,0,-3.3
2024-11-21 07:15:00+08,68130.18,20729.594,6912.09,378.64,8496.561,0.0,4214.798,0,-3.358
2024-11-21 07:30:00+08,68668.87,21085.144,6815.55,838.71,8504.742,0.0,4214.342,0,-3.439
2024-11-21 07:45:00+08,69505.44,21742.021,6648.92,1483.82,8480.166,0.0,4221.854,0,-3.333
2024-11-21 08:00:00+08,69633.39,22504.062,6541.63,2285.47,8474.618,0.0,4222.461,0,-16.514
2024-11-21 08:15:00+08,69837.8,22516.928,6366.1,3333.54,8471.355,0.0,4228.283,0,-19.396
2024-11-21 08:30:00+08,68898.734,22914.762,6251.01,4405.71,8453.549,0.0,4208.865,0,-22.427
2024-11-21 08:45:00+08,67384.18,23076.79,6044.03,5400.09,8428.715,0.0,4193.789,0,-20.055
2024-11-21 09:00:00+08,65397.38,23209.767,5701.21,6363.68,8422.624,0.0,4192.022,0,-345.862
2024-11-21 09:15:00+08,64370.59,23929.653,5222.22,7261.72,8412.281,0.0,4190.809,0,-604.969
2024-11-21 09:30:00+08,62593.77,23205.422,4849.83,8035.54,8411.488,0.0,4167.928,0,-863.923
2024-11-21 09:45:00+08,61295.75,22674.019,4592.73,8763.57,8430.554,0.0,4145.831,0,-874.515
2024-11-21 10:00:00+08,60106.18,21902.759,4507.59,9409.69,8393.057,0.0,4132.249,0,-2013.121
2024-11-21 10:15:00+08,60500.508,21681.875,4433.3,9998.08,8374.517,0.0,4120.326,0,-2014.474
2024-11-21 10:30:00+08,59601.152,21287.66,4440.95,10538.87,8410.382,0.0,4103.265,0,-2004.684
2024-11-21 10:45:00+08,58762.29,19969.903,4598.33,10934.46,8402.664,0.0,4103.575,0,-2001.217
2024-11-21 11:00:00+08,57993.23,19340.454,4630.47,10871.9,8390.828,0.0,4118.897,0,-1999.698
2024-11-21 11:15:00+08,57903.42,19530.851,4283.93,9984.0,8377.214,0.0,4132.657,0,-1433.919
2024-11-21 11:30:00+08,56130.637,19472.751,4192.1,9974.55,8378.623,0.0,4126.674,0,-1695.238
2024-11-21 11:45:00+08,54551.164,18782.799,4211.28,9798.37,8378.683,0.0,4102.37,0,-1686.531
2024-11-21 12:00:00+08,52327.914,17910.583,4381.2,9837.79,8347.447,0.0,4098.392,0,-1986.683
2024-11-21 12:15:00+08,51393.67,18824.844,3125.19,8555.33,8365.272,0.0,4098.024,0,-1975.05
2024-11-21 12:30:00+08,51648.523,18521.29,3259.47,8567.46,8336.947,0.0,4139.773,0,-1977.786
2024-11-21 12:45:00+08,52585.277,18425.395,3745.95,8722.36,8346.731,0.0,4161.049,0,-1970.567
2024-11-21 13:00:00+08,53464.266,18247.791,3440.29,8425.19,8363.11,0.0,4165.567,0,-1959.891
2024-11-21 13:15:00+08,55634.56,18727.321,4545.46,8372.15,8335.486,0.0,4198.125,0,-1963.726
2024-11-21 13:30:00+08,56733.867,18705.207,4655.51,8559.58,8349.961,0.0,4205.426,0,-1947.284
2024-11-21 13:45:00+08,57691.73,19158.295,4759.99,8307.33,8371.02,0.0,4212.397,0,-1947.644
2024-11-21 14:00:00+08,58818.09,19592.769,4856.34,7890.07,8326.692,0.0,4236.207,0,-1947.177
2024-11-21 14:15:00+08,60010.402,20272.766,4892.67,7772.7,8332.828,0.0,4235.202,0,-1936.067
2024-11-21 14:30:00+08,61397.35,20492.185,4902.22,7776.47,8360.375,0.0,4257.201,0,-1933.314
2024-11-21 14:45:00+08,62547.152,20417.928,4847.9,7144.86,8434.609,0.0,4267.288,0,-1664.026
2024-11-21 15:00:00+08,63569.785,20806.225,4833.76,6290.2,8423.981,0.0,4286.444,0,-1405.68
2024-11-21 15:15:00+08,64882.562,21883.36,4858.76,5321.82,8462.099,0.0,4289.609,0,-1109.308
